id,code_INSEE,commune,surface_parcourue_m2,annee,mois,jour,heure,nature_inc_prim,nature_inc_sec,RR_med,NBJRR1_med,NBJRR5_med,NBJRR10_med,Tmin_med,Tmax_med,Tens_vap_med,Force_vent_med,Insolation_med,Rayonnement_med
966,81243,Saint-Beauzile,849600,2022,Jun,18,12,Involontaire,travaux,74.4,9.0,5.0,2.0,7.4,18.6,11.1,1.7,3239.5,12941.5
967,81325,Viviers-lÃ¨s-Montagnes,122000,2022,Jun,18,19,Involontaire,travaux,71.6,9.0,4.0,2.0,8.0,17.6,12.0,2.1,3031.0,12325.5
968,81073,Crespinet,500000,2022,Jun,19,14,Accidentelle,NA,49.0,8.0,3.0,2.0,8.75,18.8,11.5,3.6,3511.5,13241.5
969,15106,LieutadÃ¨s,250000,2022,May,12,14,Involontaire,particulier,103.35,11.0,6.0,3.0,4.5,12.9,8.6,4.7,4299.0,14771.0
970,41275,La Ville-aux-Clercs,300000,2022,Jun,18,12,Involontaire,travaux,51.5,9.0,4.0,1.0,11.1,22.4,11.3,3.1,2696.0,12125.0
971,58102,Donzy,60000,2022,Jul,9,20,Involontaire,particulier,52.0,9.0,4.0,1.0,7.1,17.25,11.0,2.4,2799.0,11108.0
972,58304,Varzy,50100,2022,Jul,11,16,Involontaire,particulier,59.8,9.0,4.0,2.0,5.5,16.9,10.5,2.3,2877.0,12180.0
973,46079,Cras,90000,2022,Jul,10,17,Involontaire,particulier,75.5,9.0,5.0,2.0,7.1,17.35,10.7,2.8,3489.0,12601.5
974,54244,HagÃ©ville,120000,2022,Jul,19,12,Involontaire,travaux,41.4,8.0,3.0,1.0,4.4,16.2,10.1,2.8,2725.0,11344.0
975,81027,Belleserre,110000,2022,Jul,30,17,Malveillance,NA,91.0,10.0,5.0,3.0,9.5,17.15,12.0,2.1,3031.0,12325.5
976,43157,Le Puy-en-Velay,98500,2022,Aug,12,17,Naturelle,NA,47.0,7.0,3.0,1.0,6.0,16.5,8.45,2.6,3126.0,12069.0
977,54156,Diarville,60500,2022,Aug,12,13,Accidentelle,NA,64.5,10.0,4.0,2.0,5.6,15.7,10.1,2.3,3371.0,12129.0
978,42021,Boisset-Saint-Priest,200000,2022,Jun,17,13,Involontaire,travaux,40.4,6.0,3.0,1.0,6.3,17.7,10.7,0.7,3168.0,11986.0
979,35211,Paimpont,100000,2022,Jul,18,10,Involontaire,particulier,52.4,10.0,4.0,1.0,7.6,16.9,11.5,2.8,2902.0,11585.0
980,58102,Donzy,260000,2022,Aug,10,13,Involontaire,particulier,52.0,9.0,4.0,1.0,7.1,17.25,11.0,2.4,2799.0,11108.0
981,60182,Le Crocq,500000,2022,Jul,19,14,Involontaire,travaux,55.6,10.0,4.0,1.0,6.8,16.2,10.5,3.0,2442.0,10241.5
982,97606,Chirongui,70000,2022,Nov,6,0,Involontaire,travaux,72.4,8.0,4.0,2.0,22.8,31.0,28.0,1.3,4374.0,19303.0
983,97603,Bandrele,50000,2022,Oct,23,0,Involontaire,travaux,72.4,8.0,4.0,2.0,23.9,30.2,28.0,1.3,4374.0,19303.0
984,27209,Ã‰caquelon,800000,2022,Aug,10,13,Accidentelle,NA,63.15,11.0,4.0,2.0,10.2,20.9,10.9,2.4,2868.0,11377.5
985,97423,Les Trois-Bassins,55342,2022,Dec,19,8,Malveillance,NA,54.05,6.0,3.0,2.0,10.6,18.9,17.3,1.0,2589.5,13427.0
986,56233,Saint-Philibert,50000,2022,Aug,6,13,Involontaire,particulier,61.5,9.0,4.0,2.0,8.6,16.6,12.6,1.4,2834.0,11673.0
987,56054,Erdeven,340000,2022,Aug,6,16,Malveillance,NA,61.5,9.0,4.0,2.0,12.2,18.65,13.8,3.5,2834.0,11673.0
988,56132,Meucon,150000,2022,Aug,7,3,Malveillance,NA,64.4,11.0,4.0,2.0,7.8,16.1,11.1,3.6,2850.0,11380.0
989,56126,Marzan,200000,2022,Aug,8,11,Involontaire,travaux,63.5,10.0,4.0,2.0,8.3,16.4,11.6,2.5,3239.0,11946.0
990,61413,Saint-Lambert-sur-Dive,100000,2022,Sep,19,15,Malveillance,NA,43.1,9.0,3.5,1.0,5.5,15.65,10.3,1.4,3047.0,11259.5
991,61117,CondÃ©-sur-Sarthe,200000,2022,Sep,4,13,Malveillance,NA,56.05,10.0,4.0,1.0,6.35,15.1,10.4,3.0,2563.0,10618.5
992,61475,Soligny-la-Trappe,600000,2022,Aug,27,15,Malveillance,NA,63.45,11.0,4.0,2.0,7.25,15.2,10.5,4.2,3581.5,14848.0
993,61435,Saint-Nicolas-de-Sommaire,100000,2022,Aug,25,15,Malveillance,NA,58.8,11.0,4.0,1.0,6.2,14.9,10.3,3.3,2736.5,11785.5
994,61230,Longny les Villages,150000,2022,Aug,25,12,Malveillance,NA,60.3,10.0,4.0,1.0,7.75,19.35,10.6,2.1,2929.0,10926.0
995,61346,Le Renouard,350000,2022,Aug,24,14,Malveillance,NA,64.25,12.0,5.0,2.0,7.75,16.25,10.75,2.6,2810.0,10670.0
996,61397,Saint-Germain-du-CorbÃ©is,150000,2022,Aug,23,14,Malveillance,NA,56.05,10.0,4.0,1.0,6.35,15.1,10.4,3.0,2563.0,10618.5
997,61490,Tournai-sur-Dive,110000,2022,Aug,12,15,Malveillance,NA,43.1,9.0,3.5,1.0,6.5,15.8,10.5,3.2,3047.0,11259.5
998,61040,Bellou-en-Houlme,50000,2022,Aug,12,13,Malveillance,NA,56.25,11.0,3.0,1.0,5.9,15.8,10.4,3.0,2630.0,11696.0
999,61329,Le Pin-la-Garenne,200000,2022,Aug,12,11,Malveillance,NA,63.1,10.0,4.0,2.0,7.2,16.1,12.7,4.0,3581.5,14848.0
1000,61145,Domfront en Poiraie,100000,2022,Aug,11,13,Malveillance,NA,64.65,11.0,5.0,1.0,7.8,20.9,11.0,3.3,2630.0,11696.0
1001,61407,Sainte-Honorine-la-Chardonne,100000,2022,Aug,10,17,Malveillance,NA,69.35,11.0,5.0,2.0,7.1,15.2,11.55,3.0,2630.0,11696.0
1002,61026,Barville,160000,2022,Aug,10,14,Malveillance,NA,60.3,10.0,4.0,2.0,6.7,16.2,10.6,4.0,3581.5,14848.0
1003,61263,MÃ©nil-Erreux,50000,2022,Aug,10,12,Malveillance,NA,56.05,10.0,4.0,1.0,6.7,16.2,10.4,3.0,2563.0,10618.5
1004,61206,L'HÃ´me-Chamondot,50000,2022,Aug,9,18,Malveillance,NA,57.9,10.0,4.0,1.0,6.2,15.2,10.3,3.3,2736.5,11785.5
1005,61020,Avoine,100000,2022,Aug,8,10,Malveillance,NA,55.35,10.0,4.0,1.0,9.2,21.9,12.75,3.05,3047.0,11259.5
1006,61092,Chandai,205000,2022,Aug,7,13,Malveillance,NA,49.9,10.0,4.0,1.0,6.2,14.9,10.3,3.3,2736.5,11785.5
1007,61460,Sap-en-Auge,200000,2022,Aug,5,18,Malveillance,NA,63.0,11.0,4.0,2.0,7.1,14.95,11.15,2.2,3122.0,11491.0
1008,61447,Saint-Pierre-du-Regard,200000,2022,Jul,30,18,Malveillance,NA,69.35,11.0,5.0,2.0,6.1,15.15,10.4,3.0,2630.0,11696.0
1009,61037,Bellavilliers,200000,2022,Jul,30,14,Malveillance,NA,62.0,10.0,4.0,2.0,7.2,16.1,12.7,4.0,3581.5,14848.0
1010,61061,Bretoncelles,150000,2022,Jul,27,13,Malveillance,NA,62.9,11.0,5.0,2.0,6.2,16.2,10.0,2.1,2929.0,10926.0
1011,61230,Longny les Villages,1000000,2022,Jul,26,19,Malveillance,NA,60.3,10.0,4.0,1.0,7.75,19.35,10.6,2.1,2929.0,10926.0
1012,61418,Saint-Mard-de-RÃ©no,100000,2022,Jul,26,17,Malveillance,NA,77.7,12.0,5.5,2.0,6.2,15.2,10.5,4.2,3581.5,14848.0
1013,61429,Charencey,100000,2022,Jul,26,14,Malveillance,NA,82.0,13.0,7.0,1.0,6.2,15.2,10.3,3.3,2736.5,11785.5
1014,61440,Saint-Ouen-sur-Iton,100000,2022,Jul,25,18,Malveillance,NA,53.95,10.0,4.0,1.0,6.2,14.9,10.3,3.3,2736.5,11785.5
1015,61067,Bures,400000,2022,Jul,24,21,Malveillance,NA,72.9,12.0,5.0,2.0,7.1,14.6,10.6,4.0,3581.5,14848.0
1016,61440,Saint-Ouen-sur-Iton,100000,2022,Jul,21,19,Malveillance,NA,53.95,10.0,4.0,1.0,6.2,14.9,10.3,3.3,2736.5,11785.5
1017,61461,Le Sap-AndrÃ©,80000,2022,Jul,19,15,Malveillance,NA,70.85,11.0,5.0,2.0,6.8,15.1,11.15,2.2,3122.0,11491.0
1018,61240,MacÃ©,100000,2022,Jul,19,14,Malveillance,NA,57.0,11.0,4.0,1.0,7.35,17.0,10.3,1.4,3047.0,11259.5
1019,61024,Banvou,100000,2022,Jul,19,14,Malveillance,NA,81.4,12.0,5.0,2.5,7.1,15.7,10.4,3.0,2630.0,11696.0
1020,61067,Bures,50000,2022,Jul,19,0,Malveillance,NA,72.9,12.0,5.0,2.0,7.1,14.6,10.6,4.0,3581.5,14848.0
1021,61486,Tinchebray-Bocage,350000,2022,Jul,18,19,Malveillance,NA,87.45,13.0,6.0,3.0,6.9,14.3,10.4,3.0,2630.0,11696.0
1022,61158,Faverolles,400000,2022,Jul,18,12,Malveillance,NA,70.55,10.0,5.0,2.0,6.8,15.2,11.1,3.05,2792.0,11825.0
1023,61145,Domfront en Poiraie,50000,2022,Jul,17,15,Malveillance,NA,64.65,11.0,5.0,1.0,7.8,20.9,11.0,3.3,2630.0,11696.0
1024,61050,Cour-Maugis sur Huisne,100000,2022,Jul,17,15,Malveillance,NA,77.7,12.0,5.5,2.0,7.75,19.35,10.6,2.1,2929.0,10926.0
1025,61248,Mantilly,50000,2022,Jul,16,19,Malveillance,NA,59.7,11.0,4.0,2.0,6.7,15.95,11.0,3.3,2525.0,10864.5
1026,61309,Perche en NocÃ©,60000,2022,Jul,15,14,Malveillance,NA,63.1,10.0,4.0,2.0,6.8,15.55,10.6,2.1,2929.0,10926.0
1027,61421,Saint-Mars-d'Ã‰grenne,100000,2022,Jul,15,14,Malveillance,NA,70.7,11.0,5.0,2.0,7.0,15.5,11.0,3.3,2630.0,11696.0
1028,61375,BoischamprÃ©,400000,2022,Jul,12,11,Malveillance,NA,52.5,10.0,4.0,1.0,5.8,14.7,12.75,3.05,3047.0,11259.5
1029,61081,ChaillouÃ©,100000,2022,Jul,11,15,Malveillance,NA,56.2,10.5,4.0,1.0,6.6,15.4,10.9,2.2,3122.0,11491.0
1030,61457,Saint-Symphorien-des-BruyÃ¨res,150000,2022,Jul,8,17,Malveillance,NA,54.9,9.5,4.0,1.0,6.2,14.9,10.3,3.3,2736.5,11785.5
1031,61445,Saint-Pierre-d'Entremont,300000,2022,Jul,8,17,Malveillance,NA,56.7,10.0,4.0,2.0,6.1,15.15,10.4,3.0,2630.0,11696.0
1032,61050,Cour-Maugis sur Huisne,250000,2022,Jun,14,16,Malveillance,NA,77.7,12.0,5.5,2.0,7.75,19.35,10.6,2.1,2929.0,10926.0
1033,61193,La GonfriÃ¨re,300000,2022,Jun,12,18,Malveillance,NA,89.7,14.0,6.0,3.0,6.2,14.9,10.3,3.3,2736.5,11785.5
1034,61234,Lonrai,200000,2022,Jun,12,15,Malveillance,NA,56.05,10.0,4.0,1.0,6.35,15.1,10.4,3.0,2563.0,10618.5
1035,61002,AlmenÃªches,100000,2022,Jun,12,15,Malveillance,NA,57.0,11.0,4.0,1.0,5.5,15.65,10.3,1.4,3047.0,11259.5
1036,61244,MahÃ©ru,50000,2022,Mar,25,17,Malveillance,NA,63.5,11.0,4.0,2.0,7.1,14.6,10.5,4.2,3581.5,14848.0
1037,12225,Saint-Georges-de-LuzenÃ§on,62000,2022,Mar,28,13,Accidentelle,NA,49.5,5.5,2.5,1.5,6.4,14.6,9.2,4.9,3426.0,13265.0
1038,12291,VerriÃ¨res,155000,2022,Jun,15,15,Involontaire,travaux,54.2,8.0,3.0,2.0,6.4,14.6,9.2,4.9,3426.0,13265.0
1039,38545,Vif,165800,2022,Aug,11,14,Malveillance,NA,59.7,8.0,4.0,2.0,7.0,19.0,6.5,1.5,3342.0,12498.5
1040,12163,Murasson,307000,2022,Jun,19,17,Accidentelle,NA,106.3,10.0,6.0,4.0,5.7,16.6,9.3,5.3,3138.0,12100.0
1041,12003,Les Albres,64400,2022,Aug,8,13,Malveillance,NA,89.55,10.0,5.0,3.0,6.6,17.5,10.7,2.3,3383.5,12351.5
1042,12037,BroquiÃ¨s,60000,2022,Sep,22,15,Accidentelle,NA,68.5,9.0,5.0,2.0,6.2,14.3,10.4,2.5,3474.0,13343.0
1043,38527,Vaujany,150000,2022,Jun,18,18,Naturelle,NA,93.4,9.0,6.0,3.0,-3.7,4.7,3.8,1.9,3938.0,14601.0
1044,65295,Luz-Saint-Sauveur,400000,2022,Feb,8,14,Malveillance,NA,92.15,10.0,5.0,3.0,12.7,23.5,4.4,1.5,0.0,0.0
1045,79111,EnsignÃ©,311000,2022,Jun,15,13,Involontaire,travaux,64.0,10.0,5.0,2.0,7.4,17.8,12.6,1.9,3032.0,11716.0
1046,79195,Nueil-les-Aubiers,129000,2022,Jun,27,15,Involontaire,travaux,66.5,10.0,4.0,2.0,7.6,19.45,11.0,3.0,3155.0,12212.0
1047,79016,Assais-les-Jumeaux,129000,2022,Jul,10,12,Involontaire,travaux,47.25,8.0,3.0,1.0,7.5,17.3,11.1,3.5,3078.0,12156.0
1048,47039,BoussÃ¨s,228000,2022,Jul,19,21,Naturelle,NA,64.0,8.0,4.0,2.0,8.2,19.4,11.6,1.8,2918.5,11773.0
1049,24354,La Roche-Chalais,597000,2022,Aug,7,17,Malveillance,NA,67.5,11.0,4.0,2.0,8.0,18.5,11.4,2.6,3402.5,12764.5
1050,24273,MoliÃ¨res,122000,2022,Aug,9,13,Accidentelle,NA,63.6,9.0,4.0,2.0,8.35,18.2,11.1,2.4,3398.0,12700.0
1051,24165,Eygurande-et-Gardedeuil,50000,2022,Aug,4,18,Malveillance,NA,67.5,11.0,4.0,2.0,7.3,17.8,12.0,1.2,3402.5,12764.5
1052,24165,Eygurande-et-Gardedeuil,80000,2022,Aug,7,18,Malveillance,NA,67.5,11.0,4.0,2.0,7.3,17.8,12.0,1.2,3402.5,12764.5
1053,40053,Bourriot-Bergonce,60000,2022,Mar,26,15,Involontaire,particulier,56.9,8.0,5.0,2.0,8.1,19.3,11.7,2.3,3171.0,12582.0
1054,40287,Sanguinet,169660,2022,Aug,16,15,Naturelle,NA,66.4,10.0,4.0,2.0,8.4,18.0,11.9,3.1,3534.0,13069.0
1055,40307,Sore,168180,2022,Aug,12,19,Accidentelle,NA,78.7,11.0,5.0,2.0,6.75,18.45,12.1,2.2,2852.5,10829.0
1056,40142,Laluque,258000,2022,Oct,20,14,Accidentelle,NA,77.6,10.0,5.0,3.0,7.9,19.75,12.0,1.9,2949.0,12075.0
1057,40167,Luxey,184110,2022,Sep,6,17,Naturelle,NA,75.15,10.0,5.0,2.5,6.75,18.45,12.1,2.2,2852.5,10829.0
1058,40142,Laluque,326000,2022,Aug,2,14,Involontaire,travaux,77.6,10.0,5.0,3.0,7.9,19.75,12.0,1.9,2949.0,12075.0
1059,40087,CrÃ©on-d'Armagnac,85990,2022,Aug,25,17,Naturelle,NA,61.15,9.0,4.0,2.0,7.6,19.2,11.7,2.1,2918.5,11773.0
1060,40123,Herm,459000,2022,Sep,12,15,Accidentelle,NA,94.65,11.0,6.0,3.0,8.9,19.1,12.2,1.9,3102.0,12495.0
1061,40217,Parentis-en-Born,118000,2022,Jul,5,16,Naturelle,NA,82.1,10.5,5.0,2.0,9.35,16.9,12.05,3.9,3541.5,13327.5
1062,64233,Garlin,100000,2022,Sep,14,16,Involontaire,travaux,55.2,9.0,4.5,2.0,14.35,24.9,11.2,1.8,3290.5,12725.5
1063,64217,Esquiule,150000,2022,Oct,28,19,Malveillance,NA,100.2,11.0,6.0,4.0,6.9,19.2,12.9,1.9,2665.0,11353.0
1064,33021,Auros,105000,2022,May,11,17,Accidentelle,NA,60.5,9.0,4.0,2.0,7.8,18.85,12.1,2.0,3192.0,12037.0
1065,33348,Queyrac,194000,2022,Aug,6,19,Malveillance,NA,62.0,10.0,5.0,2.0,7.9,18.1,12.2,2.6,4574.0,18429.0
1066,33544,Le Verdon-sur-Mer,50000,2022,Aug,10,6,Malveillance,NA,60.2,9.0,4.0,2.0,8.6,17.6,12.2,3.8,3514.0,13068.0
1067,33322,Le Pian-MÃ©doc,50000,2022,Jul,17,3,Malveillance,NA,74.75,10.0,5.0,3.0,8.3,19.1,12.1,3.1,3396.0,12877.5
1068,41193,Romilly,80000,2022,Jul,11,14,Involontaire,travaux,61.4,10.0,4.0,2.0,7.85,16.9,10.7,3.1,2696.0,12125.0
1069,41193,Romilly,80000,2022,Jul,11,14,Involontaire,travaux,61.4,10.0,4.0,2.0,7.85,16.9,10.7,3.1,2696.0,12125.0
1070,86086,Coussay-les-Bois,51500,2022,Jul,18,19,Involontaire,travaux,50.8,9.0,4.0,1.0,6.7,17.1,11.0,3.2,3154.5,11786.0
1071,2B210,Pero-Casevecchie,70000,2022,Jan,12,9,Malveillance,NA,41.0,5.0,2.0,1.0,9.45,20.75,12.8,2.7,4212.0,14636.0
1072,7202,SabliÃ¨res,214923,2022,Jan,20,17,Involontaire,particulier,97.55,7.0,4.0,3.0,8.5,18.7,9.7,1.5,0.0,0.0
1073,2B135,Isolaccio-di-Fiumorbo,50000,2022,Jan,29,13,Malveillance,NA,64.5,7.0,4.0,2.0,7.9,18.9,12.6,3.1,4020.0,14625.0
1074,2B007,Albertacce,493700,2022,Feb,1,15,Involontaire,travaux,102.5,8.0,5.0,3.0,2.45,8.1,6.2,4.0,0.0,0.0
1075,2B207,Penta-di-Casinca,222400,2022,Feb,1,15,Malveillance,NA,41.0,5.0,2.0,1.0,9.45,20.75,12.8,2.7,4212.0,14636.0
1076,2B095,Corscia,321000,2022,Feb,11,14,Malveillance,NA,57.3,7.0,3.0,2.0,6.55,17.55,9.2,4.0,4052.0,14420.0
1077,34156,MÃ©rifons,82618,2022,Jan,23,11,Involontaire,travaux,52.7,5.0,3.0,2.0,10.3,19.6,10.7,4.7,4299.0,14539.5
1078,34279,Saint-Nazaire-de-Ladarez,63576,2022,Mar,24,17,Malveillance,NA,41.6,5.0,3.0,1.5,8.2,18.8,11.1,3.1,4299.0,14539.5
1079,2B235,Pioggiola,350000,2022,Feb,24,14,Malveillance,NA,39.3,5.0,3.0,1.0,8.75,19.0,12.6,4.7,4352.5,15088.5
1080,2B290,Speloncato,80000,2022,Feb,26,11,Malveillance,NA,39.3,5.0,3.0,1.0,8.75,19.0,12.6,4.7,4352.5,15088.5
1081,2B145,Loreto-di-Casinca,190000,2022,Feb,26,14,Malveillance,NA,41.0,5.0,2.0,1.0,9.45,20.75,12.8,2.7,4212.0,14636.0
1082,5004,Ancelle,339545,2022,Mar,24,10,Malveillance,NA,72.6,7.0,4.0,3.0,3.5,14.6,7.5,1.8,3877.0,15007.0
1083,5090,La Motte-en-Champsaur,446427,2022,Mar,26,14,Malveillance,NA,74.35,8.0,5.0,3.0,3.2,14.5,7.6,2.2,4638.0,15887.0
1084,7093,Genestelle,170980,2022,Jan,26,12,Involontaire,particulier,94.25,8.0,4.0,3.0,6.85,18.2,9.6,2.6,3297.0,12155.0
1085,2B290,Speloncato,112000,2022,Mar,12,10,Malveillance,NA,39.3,5.0,3.0,1.0,8.75,19.0,12.6,4.7,4352.5,15088.5
1086,2B223,Pietralba,56000,2022,Mar,24,9,Malveillance,NA,42.0,6.0,3.0,1.0,9.1,18.1,10.9,2.6,4052.0,14420.0
1087,6153,Valdeblore,396400,2022,Mar,24,10,Involontaire,travaux,60.8,6.0,3.0,2.0,-0.6,4.1,4.6,2.0,0.0,0.0
1088,4019,Barcelonnette,350000,2022,Mar,26,14,Involontaire,particulier,31.25,4.0,2.0,1.0,0.6,15.4,7.0,1.3,4194.0,15022.5
1089,4170,La Rochette,867100,2022,Apr,8,13,Malveillance,NA,64.85,6.0,3.0,2.0,7.3,20.0,10.1,3.0,0.0,0.0
1090,13005,Aubagne,120000,2022,Mar,26,15,Involontaire,particulier,52.6,9.0,3.0,1.0,8.6,20.7,11.2,2.5,0.0,0.0
1091,30325,SumÃ¨ne,190184,2022,Apr,14,14,Accidentelle,NA,63.0,6.0,3.0,2.0,8.2,19.4,9.7,1.6,0.0,0.0
1092,83044,Comps-sur-Artuby,273000,2022,Apr,9,16,Involontaire,particulier,64.7,6.0,4.0,2.0,5.7,16.1,9.1,3.3,0.0,0.0
1093,4018,Banon,59700,2022,Apr,18,12,Involontaire,particulier,65.25,6.0,4.0,2.0,6.5,16.75,9.4,2.5,0.0,0.0
1094,2A117,Forciolo,73000,2022,Mar,25,18,Involontaire,travaux,68.6,7.0,4.0,2.0,10.7,20.4,10.0,3.2,0.0,0.0
1095,2A031,Bastelica,77000,2022,Apr,13,12,Involontaire,travaux,120.5,7.0,5.0,4.0,8.4,16.5,9.4,2.3,0.0,0.0
1096,34214,Pouzolles,97231,2022,Jan,28,16,Involontaire,travaux,34.0,5.0,2.0,1.0,8.9,19.7,11.0,2.7,4299.0,14539.5
1097,48119,PrÃ©venchÃ¨res,80000,2022,Jan,26,15,Involontaire,travaux,67.05,8.0,4.0,2.0,6.2,14.1,8.5,3.3,0.0,0.0
1098,48116,Pont de Montvert - Sud Mont LozÃ¨re,200000,2022,Jan,27,14,Involontaire,travaux,57.5,5.0,3.0,2.0,3.1,13.55,8.8,4.2,0.0,0.0
1099,66127,Opoul-PÃ©rillos,80000,2022,May,18,13,Involontaire,travaux,33.4,5.0,2.0,1.0,9.9,19.8,11.5,3.5,4099.0,14633.5
1100,2B046,Cagnano,339800,2022,Apr,12,12,Malveillance,NA,40.2,4.0,2.0,1.0,13.5,18.95,12.55,4.3,4212.0,14636.0
1101,2B184,Olcani,96300,2022,Apr,16,16,Malveillance,NA,40.85,5.0,3.0,1.0,13.5,18.95,12.55,4.3,4212.0,14636.0
1102,2B058,Canari,239000,2022,Apr,18,13,Malveillance,NA,40.85,5.0,3.0,1.0,13.5,18.95,12.55,4.3,4212.0,14636.0
1103,2B301,San-Gavino-di-Tenda,116000,2022,Apr,18,14,Malveillance,NA,48.4,6.0,3.0,2.0,9.45,18.4,8.9,2.7,0.0,0.0
1104,13117,Vitrolles,70000,2022,Jun,9,14,Malveillance,NA,34.25,4.0,2.0,1.0,10.3,19.4,11.4,4.7,4653.0,15455.0
1105,13044,Grans,50000,2022,Jun,9,16,Involontaire,particulier,38.15,4.0,2.0,1.0,8.3,19.3,10.8,3.7,0.0,0.0
1106,66014,Baixas,293800,2022,Jun,12,14,Malveillance,NA,29.25,4.0,2.0,1.0,10.8,19.45,11.4,4.5,4099.0,14633.5
1107,30041,Blauzac,179700,2022,Jun,13,15,Involontaire,particulier,47.95,5.0,3.0,2.0,8.3,19.1,10.75,1.7,4324.5,14620.0
1108,30145,LÃ©denon,376800,2022,Jun,13,14,Accidentelle,NA,53.1,5.0,3.0,2.0,8.35,18.6,11.1,3.1,4324.5,14620.0
1109,13067,Orgon,99900,2022,Jun,15,13,Involontaire,particulier,42.6,5.0,2.0,1.0,8.2,18.9,11.8,5.1,4448.0,15394.0
1110,48145,Saint-Denis-en-Margeride,60000,2022,Mar,1,11,Involontaire,travaux,86.6,11.0,6.0,3.0,1.9,8.4,7.3,7.0,3506.5,12843.0
1111,48049,Chirac,50000,2022,Mar,6,19,Involontaire,travaux,60.25,8.0,4.0,2.0,7.85,20.2,9.2,3.2,3506.5,12843.0
1112,48040,ChasseradÃ¨s,60000,2022,Mar,7,19,Involontaire,particulier,67.05,8.0,4.0,2.0,3.3,12.4,8.5,3.3,0.0,0.0
1113,34118,Guzargues,329248,2022,Jun,17,15,Accidentelle,NA,73.4,7.0,3.0,2.0,8.0,19.8,10.9,2.2,4380.0,14835.5
1114,34268,Saint-Jean-de-la-BlaquiÃ¨re,146953,2022,Jun,17,16,Malveillance,NA,36.0,4.0,2.0,2.0,10.1,18.9,10.7,4.7,0.0,0.0
1115,66093,Laroque-des-AlbÃ¨res,101000,2022,Jun,23,14,Malveillance,NA,44.55,5.0,2.0,1.0,10.5,19.3,11.0,3.5,4099.0,14633.5
1116,26146,Grignan,363463,2022,Jun,18,11,Malveillance,NA,66.5,6.0,3.0,2.0,8.4,19.0,10.9,3.3,4188.0,15087.0
1117,26295,Saint-BarthÃ©lemy-de-Vals,110000,2022,Jun,19,13,Malveillance,NA,61.0,8.0,3.0,2.0,6.65,17.7,11.5,1.2,3039.0,12156.0
1118,2B314,Santo-Pietro-di-Tenda,350000,2022,Jun,7,14,Involontaire,travaux,48.4,6.0,3.0,2.0,9.45,18.4,8.9,2.7,0.0,0.0
1119,2B354,Vivario,261600,2022,Jun,8,23,Malveillance,NA,96.7,6.0,4.0,3.0,5.45,16.7,9.25,4.4,4232.0,15515.0
1120,2B123,Ghisonaccia,57000,2022,Jun,10,18,Malveillance,NA,38.5,5.0,2.0,1.0,11.4,19.7,12.6,3.1,4020.0,14625.0
1121,2B029,Barbaggio,53000,2022,Jun,12,11,Malveillance,NA,63.55,4.5,2.0,2.0,10.65,17.0,12.3,2.3,4212.0,14636.0
1122,2B143,Linguizzetta,730000,2022,Jun,13,12,Involontaire,particulier,41.0,5.0,2.0,1.0,13.5,19.9,13.3,3.6,4020.0,14625.0
1123,2B123,Ghisonaccia,235900,2022,Jun,21,11,Involontaire,travaux,38.5,5.0,2.0,1.0,11.4,19.7,12.6,3.1,4020.0,14625.0
1124,2B009,AlÃ©ria,300000,2022,Jun,24,12,Involontaire,travaux,38.0,5.0,2.0,1.0,13.5,19.9,13.3,3.6,4020.0,14625.0
1125,2B341,Venaco,50000,2022,Jun,23,1,Malveillance,NA,132.1,8.0,7.0,4.0,7.7,16.3,9.7,2.9,4232.0,15515.0
1126,2B352,Ville-di-Paraso,81000,2022,Jun,26,13,Malveillance,NA,39.3,5.0,3.0,1.0,8.75,19.0,12.6,4.7,4352.5,15088.5
1127,83124,Seillans,150000,2022,Jun,11,12,Involontaire,travaux,61.75,6.0,3.0,2.0,7.1,19.75,10.1,1.9,0.0,0.0
1128,30319,Serviers-et-Labaume,772400,2022,Jun,13,15,Involontaire,travaux,49.2,6.0,3.0,2.0,8.3,19.1,10.75,1.7,4150.0,14931.5
1129,66164,Rivesaltes,55000,2022,Jun,28,11,Malveillance,NA,29.25,4.0,2.0,1.0,10.8,19.45,11.4,4.5,4099.0,14633.5
1130,66041,Cases-de-PÃ¨ne,66300,2022,Jun,28,18,Malveillance,NA,31.7,3.0,2.0,1.0,10.8,19.45,11.4,4.5,4099.0,14633.5
1131,66108,Millas,661500,2022,Jun,29,15,Malveillance,NA,32.35,5.0,2.0,1.0,8.8,19.5,10.95,2.6,2808.0,11152.0
1132,30169,Milhaud,138303,2022,Jul,8,0,Accidentelle,NA,53.0,2.0,2.0,2.0,9.9,19.3,11.0,4.0,3851.5,14382.5
1133,34295,Saussan,121971,2022,Jul,1,16,Malveillance,NA,44.0,5.0,2.0,1.0,10.95,19.9,12.0,2.6,4690.0,15794.0
1134,34285,Saint-Pons-de-Mauchiens,116264,2022,Jul,5,18,Malveillance,NA,39.45,4.0,2.0,1.0,9.9,20.1,11.4,3.0,4120.0,14757.0
1135,7040,Boucieu-le-Roi,65000,2022,Jun,20,17,Accidentelle,NA,63.1,7.0,3.0,2.0,7.55,14.5,9.4,3.1,3090.5,12678.0
1136,48146,Gorges du Tarn Causses,370000,2022,Jul,19,13,Involontaire,travaux,72.0,8.0,4.0,2.0,7.1,18.5,8.2,2.7,3282.0,11861.5
